strike_price,call_mark,call_oi,call_volume,call_gamma,call_delta,call_vega,put_mark,put_oi,put_volume,put_gamma,put_delta,put_vega,timestamp_IST,Expiry,max_pain
82400.0,1.71447341,35622.0,210.07400000000007,9.25e-06,0.00396356,0.26890848,3432.2,273.0,93.64900000000006,0.0,-1.0,0.0,10:08,01-02-2026,135680
82600.0,5.34462338,96928.0,532.0349999999999,1.703e-05,0.0096883,0.59330774,3632.2,151.0,97.89999999999996,0.0,-1.0,0.0,10:08,01-02-2026,152287
82800.0,0.73783822,64329.0,407.464,4.51e-06,0.00180832,0.13242372,3832.2,324.0,85.58900000000008,0.0,-1.0,0.0,10:08,01-02-2026,170921
83000.0,2.01921668,288199.0,1023.145999999999,8.1e-06,0.00406608,0.27515878,4032.2,785.0,181.3220000000001,0.0,-1.0,0.0,10:08,01-02-2026,190732
83200.0,0.60302895,31924.0,238.9650000000001,3.35e-06,0.0014126,0.10573232,4232.3,4071.0,64.60500000000002,0.0,-1.0,0.0,10:08,01-02-2026,216184
83400.0,0.71268694,40214.0,290.8299999999986,3.46e-06,0.00156157,0.11583945,4432.2,113.0,24.428,9.58e-06,-0.99427703,0.3731799,10:08,01-02-2026,240892
83600.0,0.59711393,16768.0,353.4070000000004,2.88e-06,0.0013058,0.09839979,4632.3,435.0,27.945,0.0,-1.0,0.0,10:08,01-02-2026,268081
83800.0,1.71256464,194518.0,334.0980000000002,5.54e-06,0.00311458,0.21661166,4832.2,300.0,17.104,0.0,-1.0,0.0,10:08,01-02-2026,295461
84000.0,1.59001745,246822.0,1322.6399999999967,4.94e-06,0.00283195,0.19881238,5032.3,432.0,73.12700000000001,0.0,-1.0,0.0,10:08,01-02-2026,326826
84200.0,0.85937046,29151.0,301.74999999999994,3.07e-06,0.00163323,0.12070125,5232.2,58.0,7.139999999999996,0.0,-1.0,0.0,10:08,01-02-2026,363070
84400.0,0.6446609,49450.0,232.36999999999992,2.37e-06,0.00124,0.09385808,5432.2,21.0,12.654000000000002,0.0,-1.0,0.0,10:08,01-02-2026,400048
84600.0,0.64286688,52931.0,254.313,2.23e-06,0.00120391,0.09135599,5632.3,0.0,3.269,0.0,-1.0,0.0,10:08,01-02-2026,438035
84800.0,1.27487519,121025.0,255.27700000000004,3.38e-06,0.00209758,0.15152051,5832.2,10.0,2.073,0.0,-1.0,0.0,10:08,01-02-2026,477092
85000.0,0.74599078,146034.0,679.8739999999993,2.23e-06,0.00129917,0.09794964,6032.3,21.0,5.273,0.0,-1.0,0.0,10:08,01-02-2026,518576
85200.0,0.53443634,33022.0,71.374,1.67e-06,0.00094829,0.07339937,6232.2,0.0,1.282,0.0,-1.0,0.0,10:08,01-02-2026,562970
85400.0,0.42763628,25238.0,55.206,1.35e-06,0.0007628,0.06008155,6432.3,0.0,0.032,0.0,-1.0,0.0,10:08,01-02-2026,608028
85600.0,0.5344358,15651.0,115.17899999999996,1.5e-06,0.00089943,0.06990288,6632.2,9.0,0.1909999999999999,0.0,-1.0,0.0,10:08,01-02-2026,653590
85800.0,0.58645202,15450.0,52.551,1.53e-06,0.00095282,0.07370636,6832.2,0.0,0.214,0.0,-1.0,0.0,10:08,01-02-2026,699459
86000.0,0.63820265,88070.0,224.0970000000001,1.55e-06,0.00100288,0.07725419,7032.3,38.0,0.091,3.42e-06,-0.99733515,0.18819194,10:08,01-02-2026,745643
86200.0,0.63431286,8388.0,38.241,1.49e-06,0.00098295,0.0758607,7232.2,0.0,0.015,1.97e-06,-0.99861346,0.10393612,10:08,01-02-2026,793567
86400.0,0.37277957,21598.0,68.674,9.6e-07,0.00060269,0.04833505,7432.2,0.0,0.204,0.0,-1.0,0.0,10:08,01-02-2026,841681
86600.0,0.37164526,11470.0,40.682,9.3e-07,0.00059135,0.04750111,7632.2,0.0,,0.0,-1.0,0.0,10:08,01-02-2026,890227
86800.0,0.38779704,26412.0,42.098,9.2e-07,0.0006003,0.04816832,7832.2,0.0,,0.0,-1.0,0.0,10:08,01-02-2026,939002
87000.0,0.79057325,123222.0,299.33300000000014,1.46e-06,0.00109066,0.08343523,8032.2,2.0,0.249,0.0,-1.0,0.0,10:08,01-02-2026,988305
87200.0,0.36922443,46376.0,113.82,8.2e-07,0.0005558,0.04485869,8232.3,14.0,0.4499999999999999,0.0,-1.0,0.0,10:08,01-02-2026,1040081
87400.0,0.37022838,9678.0,20.096,7.8e-07,0.0005438,0.04395244,8432.56685441,0.0,,8.2e-07,-0.99942999,0.04591673,10:08,01-02-2026,1092766
87600.0,0.57917476,12975.0,30.675,1.05e-06,0.00078874,0.06194825,8632.77417827,0.0,0.1659999999999999,1.08e-06,-0.9991791,0.06428014,10:08,01-02-2026,1145655
87800.0,0.57645317,3615.0,9.277,1.01e-06,0.00077599,0.06103841,8832.77353069,0.0,,1.05e-06,-0.99919388,0.0632141,10:08,01-02-2026,1198803
88000.0,0.36795698,147286.0,255.7020000000002,7e-07,0.00051492,0.04179445,9032.2,144.0,2.434,1.68e-06,-0.99852295,0.11012672,10:08,01-02-2026,1252024
88200.0,0.26339983,37049.0,77.13500000000002,5.3e-07,0.000377,0.03130014,9232.56194574,0.0,0.104,5.5e-07,-0.99960603,0.03261042,10:08,01-02-2026,1308068
88400.0,0.57473078,12800.0,28.155999999999995,9.1e-07,0.00073556,0.05809968,9432.87248214,0.0,0.014,9.4e-07,-0.99923693,0.06009981,10:08,01-02-2026,1364979
88600.0,0.31548182,20290.0,33.25099999999999,5.6e-07,0.00042689,0.03512468,9632.51240097,0.0,,5.8e-07,-0.99955798,0.03628367,10:08,01-02-2026,1422146
88800.0,0.52869778,8918.0,3.398999999999996,8.2e-07,0.00068256,0.05422783,9832.82765305,0.0,0.02,8.2e-07,-0.99932222,0.05387636,10:08,01-02-2026,1479718
89000.0,0.41788215,10786.0,28.17,6.5e-07,0.00053059,0.04296388,10032.61503718,0.0,0.002,6.7e-07,-0.9994514,0.04432019,10:08,01-02-2026,1537468
89200.0,0.35192104,11784.0,3.943,5.6e-07,0.00045511,0.03727304,10232.65110172,0.0,,5.7e-07,-0.99953585,0.03796581,10:08,01-02-2026,1595435
89600.0,0.28017418,1675.0,4.952999999999999,4.5e-07,0.00036178,0.03012394,10632.57958895,0.0,0.002,4.6e-07,-0.99963124,0.03066839,10:08,01-02-2026,1711838
90000.0,0.15699763,155835.0,165.74300000000002,2.7e-07,0.00020846,0.01802773,11032.2,32.0,1.417,3.9e-07,-0.99967624,0.02717071,10:08,01-02-2026,1828308
90400.0,0.24330548,170142.0,229.20800000000008,3.7e-07,0.00030862,0.02599027,,,,,,,10:08,01-02-2026,1950980
75200.0,3799.37937387,6.0,0.559,1.215e-05,0.99308667,0.44096925,4.35916865,267235.0,478.9809999999998,1.401e-05,-0.0084059,0.52378855,10:09,01-02-2026,198478
75600.0,3400.01020945,257.0,0.393,1.571e-05,0.99159388,0.52376194,4.86069918,223625.0,484.8920000000005,1.778e-05,-0.00998926,0.60918416,10:09,01-02-2026,154911
76000.0,3001.92775294,60.0,2.3959999999999995,2.263e-05,0.98827413,0.70040625,4.1552028,143381.0,278.0250000000002,2.013e-05,-0.00993188,0.60615436,10:09,01-02-2026,120391
76200.0,2802.05041286,0.0,0.1,2.547e-05,0.98743435,0.74366036,2.97289387,5950.0,17.035999999999998,1.85e-05,-0.00800726,0.50189084,10:09,01-02-2026,105970
76400.0,2602.60513463,60.0,7.7189999999999985,3.12e-05,0.98487106,0.87282968,3.86307877,16143.0,311.26899999999983,2.384e-05,-0.01025481,0.62330078,10:09,01-02-2026,91707
76600.0,2404.63102508,60.0,1.1380000000000003,3.82e-05,0.9818766,1.01874453,5.42329673,28794.0,72.02799999999999,3.055e-05,-0.01301176,0.76647458,10:09,01-02-2026,77779
76800.0,2206.03368991,110.0,3.1609999999999987,5.074e-05,0.97539189,1.319503,7.13119823,41990.0,268.92800000000005,4.16e-05,-0.01803525,1.01447057,10:09,01-02-2026,64418
77000.0,2008.95388001,740.0,12.592999999999996,6.394e-05,0.96930174,1.5866778,10.12319216,149263.0,237.27700000000013,5.818e-05,-0.02625761,1.39319689,10:09,01-02-2026,51894
77200.0,1813.17277373,81.0,19.463,8.197e-05,0.96067034,1.94459841,13.80171555,36280.0,151.142,7.677e-05,-0.03499028,1.76741027,10:09,01-02-2026,42374
77400.0,1618.28138394,205.0,21.78,0.00010734,0.94761005,2.44897984,19.39829243,14235.0,66.73800000000003,0.00010181,-0.04720901,2.25370059,10:09,01-02-2026,33548
77600.0,1427.46385537,325.0,32.30799999999999,0.00014163,0.92806946,3.13675578,28.05475404,9781.0,165.3930000000003,0.00013781,-0.06721104,2.97712214,10:09,01-02-2026,25051
77800.0,1240.05865616,353.0,29.662999999999982,0.00018442,0.90239541,3.9444992,40.63670678,26094.0,152.30200000000002,0.00018225,-0.0938337,3.8319422,10:09,01-02-2026,16770
78000.0,1058.93501856,1524.0,87.28800000000004,0.0002375,0.86552573,4.95402749,71.84552607,245461.0,411.2980000000003,0.00023988,-0.14893737,5.30923279,10:09,01-02-2026,8937
78200.0,886.34447767,980.0,47.11300000000005,0.00029765,0.81675526,6.07074832,86.75151312,55901.0,140.80400000000023,0.00029811,-0.18012549,6.00582139,10:09,01-02-2026,4504
78400.0,724.56354226,5538.0,107.07800000000012,0.00035929,0.75467308,7.19717451,125.11232785,22999.0,1176.1659999999856,0.00036179,-0.24250126,7.15273118,10:09,01-02-2026,2412
78600.0,577.17052351,10726.0,92.87299999999996,0.00041595,0.67913877,8.19104504,177.8184237,8724.0,59.443000000000055,0.00041831,-0.31969132,8.17854699,10:09,01-02-2026,1403
78800.0,446.2540981,13966.0,98.35500000000005,0.00045664,0.59342613,8.87566701,246.91328054,18853.0,766.7919999999967,0.0004603,-0.40583323,8.87181342,10:09,01-02-2026,1133
79000.0,334.13204427,17507.0,174.92199999999988,0.00047461,0.50036648,9.12747801,334.56873485,10179.0,123.88500000000008,0.00047876,-0.50033745,9.12748936,10:09,01-02-2026,1213
79200.0,240.74892772,10605.0,119.142,0.00046561,0.40538793,8.86921239,441.321712,3045.0,591.0589999999979,0.00047012,-0.59541306,8.86468318,10:09,01-02-2026,1934
79400.0,166.93525398,16751.0,80.74400000000003,0.00043035,0.31442806,8.1208975,567.43902517,2050.0,17.689999999999998,0.00043466,-0.68765648,8.09744148,10:09,01-02-2026,2804
79600.0,111.04874116,71834.0,136.46300000000005,0.00037292,0.23247268,6.98880484,711.51056776,1783.0,674.450999999999,0.0003758,-0.77023272,6.94329172,10:09,01-02-2026,4093
79800.0,71.59650485,22813.0,79.98600000000002,0.00030394,0.16545084,5.6890823,871.83923976,79.0,7.1229999999999976,0.00030416,-0.83893015,5.59096833,10:09,01-02-2026,7361
80000.0,44.96847817,158965.0,578.1989999999992,0.00023374,0.11325113,4.3925972,1045.51930753,1911.0,1015.9429999999932,0.00023095,-0.89235781,4.23559762,10:09,01-02-2026,10573
80200.0,27.61427105,36088.0,87.47699999999996,0.00017089,0.07470715,3.22894851,1227.70013464,712.0,66.34500000000004,0.00016537,-0.93106958,3.03567256,10:09,01-02-2026,17361
80400.0,16.92359098,29719.0,139.10800000000006,0.00012094,0.04891345,2.31858773,1416.9909951,190.0,406.9900000000009,0.00011086,-0.95856632,2.02859276,10:09,01-02-2026,24383
80600.0,10.33837368,25981.0,140.47699999999998,8.087e-05,0.0300163,1.55742226,1611.106779,101.0,30.139000000000003,6.866e-05,-0.97699798,1.24678624,10:09,01-02-2026,32013
80800.0,6.69497477,14004.0,112.655,5.867e-05,0.02155786,1.1804112,1807.41310562,404.0,237.52100000000047,3.988e-05,-0.98788511,0.72049374,10:09,01-02-2026,40153
81000.0,4.89038529,87243.0,658.7769999999994,4.017e-05,0.01422782,0.82792752,2004.37552681,2257.0,941.9199999999894,1.97e-05,-0.99469625,0.34865484,10:09,01-02-2026,48506
81200.0,3.30884305,28470.0,172.35499999999996,2.81e-05,0.00975747,0.59684672,2203.60000006,1315.0,119.83000000000013,0.0,-1.0,0.0,10:09,01-02-2026,58303
81400.0,2.68893246,52178.0,202.4980000000004,2.192e-05,0.00778582,0.48965515,2403.6,244.0,104.03800000000004,0.0,-1.0,0.0,10:09,01-02-2026,68825
81600.0,2.22869217,23744.0,243.46400000000008,1.77e-05,0.00647832,0.4163534,2603.6,499.0,69.72699999999998,0.0,-1.0,0.0,10:09,01-02-2026,80632
81800.0,1.35983112,37219.0,170.1040000000001,1.127e-05,0.00392641,0.26655823,2803.60000002,5465.0,103.73300000000044,0.0,-1.0,0.0,10:09,01-02-2026,92843
82000.0,1.873974,133352.0,714.1540000000002,1.247e-05,0.00489538,0.32465132,3003.6,1074.0,234.6070000000004,0.0,-1.0,0.0,10:09,01-02-2026,104506
82200.0,1.87613994,4682.0,120.17099999999996,1.124e-05,0.00464405,0.309746,3203.3,322.0,45.41100000000004,0.0,-1.0,0.0,10:09,01-02-2026,120086
82400.0,1.65098779,35622.0,210.07400000000007,9.48e-06,0.00401134,0.27172989,3403.6,273.0,93.64900000000006,0.0,-1.0,0.0,10:09,01-02-2026,135962
82600.0,5.19270797,96928.0,532.0349999999999,1.74e-05,0.00979399,0.5987834,3603.6,151.0,97.89999999999996,0.0,-1.0,0.0,10:09,01-02-2026,152572
82800.0,0.71890547,64329.0,407.464,4.57e-06,0.00182037,0.13316565,3803.6,324.0,85.58900000000008,0.0,-1.0,0.0,10:09,01-02-2026,171205
83000.0,1.92869004,288199.0,1023.145999999999,8.13e-06,0.00403499,0.27315562,4003.6,785.0,181.3220000000001,0.0,-1.0,0.0,10:09,01-02-2026,191017
83200.0,0.58497817,31924.0,238.9650000000001,3.39e-06,0.0014215,0.10629406,4203.6,4071.0,64.60500000000002,0.0,-1.0,0.0,10:09,01-02-2026,216469
83400.0,0.68807316,40214.0,290.8299999999986,3.53e-06,0.00157648,0.1168138,4403.6,113.0,24.428,0.0,-1.0,0.0,10:09,01-02-2026,241190
83600.0,0.57630718,16768.0,353.4070000000004,2.92e-06,0.00131475,0.09897118,4603.6,435.0,27.945,0.0,-1.0,0.0,10:09,01-02-2026,268380
83800.0,1.66013115,194518.0,334.0980000000002,5.59e-06,0.00312907,0.21741123,4803.6,300.0,17.104,0.0,-1.0,0.0,10:09,01-02-2026,295762
84000.0,1.56085348,246822.0,1322.6399999999967,4.99e-06,0.00284598,0.19960952,5003.6,432.0,73.12700000000001,0.0,-1.0,0.0,10:09,01-02-2026,327127
84200.0,0.83831785,29151.0,301.74999999999994,3.1e-06,0.00164049,0.12113086,5203.3,58.0,7.139999999999996,0.0,-1.0,0.0,10:09,01-02-2026,363372
84400.0,0.63045315,49450.0,232.36999999999992,2.39e-06,0.00124614,0.09424205,5403.6,21.0,12.654000000000002,0.0,-1.0,0.0,10:09,01-02-2026,400351
84600.0,0.63065611,52931.0,254.313,2.25e-06,0.00120972,0.09171884,5603.6,0.0,3.269,0.0,-1.0,0.0,10:09,01-02-2026,438339
84800.0,1.24119796,121025.0,255.27700000000004,3.41e-06,0.00210913,0.1522106,5803.6,10.0,2.073,0.0,-1.0,0.0,10:09,01-02-2026,477397
85000.0,0.72963219,146034.0,679.8739999999993,2.24e-06,0.0013041,0.09824094,6003.6,21.0,5.273,0.0,-1.0,0.0,10:09,01-02-2026,518881
85200.0,0.52432026,33022.0,71.374,1.68e-06,0.00095237,0.07365609,6203.6,0.0,1.282,0.0,-1.0,0.0,10:09,01-02-2026,563276
85400.0,0.4197696,25238.0,55.206,1.36e-06,0.00076617,0.0602938,6403.6,0.0,0.032,0.0,-1.0,0.0,10:09,01-02-2026,608334
85600.0,0.52070532,15651.0,115.17899999999996,1.52e-06,0.00090514,0.07029001,6603.6,9.0,0.1909999999999999,0.0,-1.0,0.0,10:09,01-02-2026,653897
85800.0,0.57188011,15450.0,52.551,1.55e-06,0.00095867,0.07410026,6803.3,0.0,0.214,0.0,-1.0,0.0,10:09,01-02-2026,699767
86000.0,0.62313632,88070.0,224.0970000000001,1.57e-06,0.00100885,0.07765359,7003.6,38.0,0.091,0.0,-1.0,0.0,10:09,01-02-2026,745952
86200.0,0.62246362,8388.0,38.241,1.5e-06,0.00098604,0.07604233,7203.6,0.0,0.015,0.0,-1.0,0.0,10:09,01-02-2026,793876
86400.0,0.36363353,21598.0,68.674,9.7e-07,0.00060611,0.04857453,7403.6,0.0,0.204,0.0,-1.0,0.0,10:09,01-02-2026,841991
86600.0,0.36527212,11470.0,40.682,9.3e-07,0.00059379,0.047661,7603.3,0.0,,0.0,-1.0,0.0,10:09,01-02-2026,890537
86800.0,0.37842685,26412.0,42.098,9.2e-07,0.00060206,0.04827499,7803.6,0.0,,0.0,-1.0,0.0,10:09,01-02-2026,939313
87000.0,0.77402859,123222.0,299.33300000000014,1.48e-06,0.00109627,0.08380395,8003.6,2.0,0.249,0.0,-1.0,0.0,10:09,01-02-2026,988617
87200.0,0.36193947,46376.0,113.82,8.2e-07,0.00055737,0.04495379,8203.6,14.0,0.4499999999999999,0.0,-1.0,0.0,10:09,01-02-2026,1040393
87400.0,0.36195199,9678.0,20.096,7.9e-07,0.0005465,0.04414141,8403.97712923,0.0,,8.2e-07,-0.99943018,0.04588258,10:09,01-02-2026,1093079
87600.0,0.5672839,12975.0,30.675,1.06e-06,0.00079253,0.06220404,8604.18918969,0.0,0.1659999999999999,1.09e-06,-0.99917769,0.06435397,10:09,01-02-2026,1145968
87800.0,0.56689233,3615.0,9.277,1.02e-06,0.00077799,0.06115382,8803.88908717,0.0,,1.05e-06,-0.99919223,0.06330733,10:09,01-02-2026,1199118
88000.0,0.36224097,147286.0,255.7020000000002,7.1e-07,0.00051669,0.04190807,9003.6,144.0,2.434,0.0,-1.0,0.0,10:09,01-02-2026,1252339
88200.0,0.25770318,37049.0,77.13500000000002,5.3e-07,0.00037857,0.03140987,9203.86699103,0.0,0.104,5.5e-07,-0.99960894,0.03237232,10:09,01-02-2026,1308384
88400.0,0.56710024,12800.0,28.155999999999995,9.2e-07,0.00073767,0.05822898,9404.18457632,0.0,0.014,9.4e-07,-0.99923776,0.06001373,10:09,01-02-2026,1365296
88600.0,0.30913638,20290.0,33.25099999999999,5.7e-07,0.00042873,0.03525492,9603.92064208,0.0,,5.9e-07,-0.99955702,0.03634047,10:09,01-02-2026,1422463
88800.0,0.54272207,8918.0,3.398999999999996,8.5e-07,0.00070544,0.05588005,9804.14147501,0.0,0.02,8.5e-07,-0.99929608,0.05576557,10:09,01-02-2026,1480036
89000.0,0.41119452,10786.0,28.17,6.6e-07,0.00053278,0.04311576,10004.02304309,0.0,0.002,6.7e-07,-0.99945194,0.04425996,10:09,01-02-2026,1537787
89200.0,0.36112829,11784.0,3.943,5.9e-07,0.00047963,0.03911879,10203.96039991,0.0,,5.9e-07,-0.99952159,0.03902767,10:09,01-02-2026,1595754
89600.0,0.28740818,1675.0,4.952999999999999,4.7e-07,0.00038106,0.03160307,10603.88680982,0.0,0.002,4.7e-07,-0.99961997,0.03152436,10:09,01-02-2026,1712159
90000.0,0.15427117,155833.0,165.74300000000002,2.7e-07,0.00020894,0.018058,11003.6,32.0,1.417,0.0,-1.0,0.0,10:09,01-02-2026,1828630
90400.0,0.24909472,170142.0,229.20800000000008,3.8e-07,0.00031677,0.02661609,,,,,,,10:09,01-02-2026,1951303
75200.0,3799.46434493,6.0,0.559,1.153e-05,0.99355475,0.41440114,4.4331033,267235.0,478.9809999999998,1.4e-05,-0.00840225,0.52350365,10:09,01-02-2026,198575
75600.0,3400.48551931,257.0,0.393,1.698e-05,0.99063289,0.57576406,4.9472225,223625.0,484.8920000000005,1.762e-05,-0.00994486,0.60684873,10:09,01-02-2026,154990
76000.0,3002.30548846,60.0,2.3959999999999995,2.218e-05,0.98849798,0.68881401,4.24530255,143381.0,278.0250000000002,2.011e-05,-0.00992839,0.60586357,10:09,01-02-2026,120454
76200.0,2802.42595635,0.0,0.1,2.705e-05,0.98625324,0.80359053,2.99459574,5950.0,17.035999999999998,1.831e-05,-0.00796381,0.49951924,10:09,01-02-2026,106023
76400.0,2602.94986483,60.0,7.7189999999999985,3.012e-05,0.98548287,0.84242318,3.81654904,16143.0,311.26899999999983,2.357e-05,-0.01019575,0.6201981,10:09,01-02-2026,91752
76600.0,2404.46846264,60.0,1.1380000000000003,3.961e-05,0.98082703,1.0684701,5.50509078,28794.0,72.02799999999999,3.207e-05,-0.01412116,0.82258812,10:09,01-02-2026,77817
76800.0,2206.03618606,110.0,3.1609999999999987,4.758e-05,0.97770819,1.2140338,7.15772913,41990.0,268.92800000000005,4.117e-05,-0.017941,1.00994787,10:09,01-02-2026,64447
77000.0,2009.2775797,740.0,12.592999999999996,6.159e-05,0.97071514,1.52592673,10.19244298,149560.0,237.27700000000013,5.692e-05,-0.02533323,1.35177033,10:09,01-02-2026,51916
77200.0,1813.15545519,81.0,19.463,7.962e-05,0.96197138,1.89211319,13.69264203,36280.0,151.142,7.413e-05,-0.03310291,1.68843161,10:09,01-02-2026,42392
77400.0,1618.56143939,205.0,21.78,0.0001075,0.94732903,2.45875931,19.29277009,14235.0,66.73800000000003,9.924e-05,-0.04596724,2.20610882,10:09,01-02-2026,33565
77600.0,1427.69468159,325.0,32.30799999999999,0.00013771,0.93063632,3.05049819,27.96822039,9781.0,165.3930000000003,0.00013763,-0.06716612,2.97479255,10:09,01-02-2026,25067
77800.0,1240.25416374,353.0,29.662999999999982,0.00018332,0.90281388,3.93154732,40.55548267,26094.0,152.30200000000002,0.00018199,-0.09376528,3.82922313,10:09,01-02-2026,16784
78000.0,1059.82459788,1524.0,87.28800000000004,0.00023745,0.85796537,5.14165279,72.84347811,245461.0,411.2980000000003,0.00023941,-0.14878273,5.30417182,10:09,01-02-2026,8949
78200.0,886.4190644,980.0,47.11300000000005,0.00029238,0.81784355,6.04820968,86.52200244,55900.0,140.80400000000023,0.00029843,-0.17912861,5.98375829,10:09,01-02-2026,4490
78400.0,724.40243629,5538.0,107.07800000000012,0.00035765,0.75610318,7.17362816,124.84546136,22999.0,1176.1659999999856,0.00036114,-0.2422651,7.14773147,10:09,01-02-2026,2397
78600.0,577.03720821,10726.0,92.87299999999996,0.00041529,0.67981793,8.18167658,177.4265091,8724.0,59.443000000000055,0.00041823,-0.31866034,8.16535138,10:09,01-02-2026,1387
78800.0,446.27833823,13966.0,98.35500000000005,0.00045188,0.59961597,8.84105908,246.58970303,18947.0,766.7919999999967,0.00045729,-0.39733117,8.82374879,10:09,01-02-2026,1115
79000.0,333.9827604,17507.0,174.92199999999988,0.00047418,0.5010338,9.12588757,334.12271051,10179.0,123.88500000000008,0.00047889,-0.4994768,9.12510459,10:09,01-02-2026,1194
79200.0,240.67966077,10605.0,119.142,0.0004662,0.41259166,8.90713865,441.0075199,3045.0,591.0589999999979,0.00047165,-0.59334865,8.87482418,10:09,01-02-2026,1915
79400.0,166.80043413,16751.0,80.74400000000003,0.00043477,0.32251871,8.20864176,566.86287117,2050.0,17.689999999999998,0.00043441,-0.6878636,8.09353008,10:09,01-02-2026,2785
79600.0,110.95116395,71830.0,136.46300000000005,0.0003738,0.23276583,6.99187892,711.19005987,1783.0,674.450999999999,0.00037622,-0.76963408,6.95221701,10:09,01-02-2026,4073
79800.0,71.480649,22813.0,79.98600000000002,0.00030578,0.16719777,5.72709524,871.81085888,79.0,7.1229999999999976,0.00031082,-0.83172944,5.751917,10:09,01-02-2026,7341
80000.0,44.94354403,158965.0,578.1989999999992,0.00024002,0.1174432,4.50776244,1045.23072054,1911.0,1015.9429999999932,0.00023231,-0.89068172,4.28224248,10:09,01-02-2026,10553
80200.0,27.58219132,36088.0,87.47699999999996,0.00017658,0.07808068,3.33946135,1227.47780298,712.0,66.34500000000004,0.00016665,-0.93006795,3.06908672,10:09,01-02-2026,17340
80400.0,16.94497585,29719.0,139.10800000000006,0.00012558,0.05134212,2.41003148,1416.40475274,190.0,406.9900000000009,0.00010717,-0.96101517,1.93026638,10:09,01-02-2026,24361
80600.0,10.20068867,26073.0,140.47699999999998,8.653e-05,0.03303463,1.68586676,1611.15213245,101.0,30.139000000000003,7.332e-05,-0.9745035,1.3591736,10:09,01-02-2026,31992
80800.0,6.67292688,14004.0,112.655,5.874e-05,0.02157021,1.18078042,1806.44503801,404.0,237.52100000000047,4.073e-05,-0.98757003,0.73661469,10:09,01-02-2026,40133
81000.0,4.75426818,87243.0,658.7769999999994,4.018e-05,0.01422943,0.82777641,2004.05813041,2257.0,941.9199999999894,1.336e-05,-0.99680675,0.22136865,10:09,01-02-2026,48488
81200.0,3.21360123,28470.0,172.35499999999996,2.813e-05,0.00976226,0.59700047,2203.30000006,1315.0,119.83000000000013,0.0,-1.0,0.0,10:09,01-02-2026,58286
81400.0,2.62095955,52178.0,202.4980000000004,2.2e-05,0.00780003,0.49038347,2403.3,244.0,104.03800000000004,0.0,-1.0,0.0,10:09,01-02-2026,68810
81600.0,2.26304872,23744.0,243.46400000000008,1.771e-05,0.00648106,0.41643811,2603.3,499.0,69.72699999999998,0.0,-1.0,0.0,10:09,01-02-2026,80618
81800.0,1.30961515,37219.0,170.1040000000001,1.127e-05,0.00392575,0.26646562,2803.30000002,5465.0,103.73300000000044,0.0,-1.0,0.0,10:09,01-02-2026,92831
82000.0,1.82628438,133352.0,714.1540000000002,1.248e-05,0.00489796,0.32475073,3003.3,1074.0,234.6070000000004,0.0,-1.0,0.0,10:09,01-02-2026,104495
82200.0,1.81999239,4682.0,120.17099999999996,1.125e-05,0.00464625,0.30979612,3203.3,322.0,45.41100000000004,0.0,-1.0,0.0,10:09,01-02-2026,120077
82400.0,1.60778128,35622.0,210.07400000000007,9.56e-06,0.00402901,0.2728147,3403.3,273.0,93.64900000000006,0.0,-1.0,0.0,10:09,01-02-2026,135955
82600.0,5.08834192,96928.0,532.0349999999999,1.754e-05,0.00983301,0.600884,3603.3,151.0,97.89999999999996,0.0,-1.0,0.0,10:09,01-02-2026,152565
82800.0,0.69677343,64329.0,407.464,4.57e-06,0.00182111,0.13318021,3803.3,324.0,85.58900000000008,0.0,-1.0,0.0,10:09,01-02-2026,171200
83000.0,1.88911211,288199.0,1023.145999999999,8.14e-06,0.00403884,0.27335375,4003.3,785.0,181.3220000000001,0.0,-1.0,0.0,10:09,01-02-2026,191014
83200.0,0.57106517,31924.0,238.9650000000001,3.4e-06,0.00142195,0.10630671,4203.3,4071.0,64.60500000000002,0.0,-1.0,0.0,10:09,01-02-2026,216466
83400.0,0.67131248,40214.0,290.8299999999986,3.55e-06,0.00158193,0.11718718,4403.3,113.0,24.428,0.0,-1.0,0.0,10:09,01-02-2026,241189
83600.0,0.56615938,16768.0,353.4070000000004,2.92e-06,0.00131461,0.09894024,4603.3,435.0,27.945,0.0,-1.0,0.0,10:09,01-02-2026,268380
83800.0,1.61731674,194518.0,334.0980000000002,5.51e-06,0.00305721,0.21291627,4803.3,300.0,17.104,0.0,-1.0,0.0,10:09,01-02-2026,295764
84000.0,1.52695487,246822.0,1322.6399999999967,4.99e-06,0.00284683,0.19961164,5003.3,432.0,73.12700000000001,0.0,-1.0,0.0,10:09,01-02-2026,327130
84200.0,0.82022916,29151.0,301.74999999999994,3.12e-06,0.00164517,0.12145119,5203.3,58.0,7.139999999999996,0.0,-1.0,0.0,10:09,01-02-2026,363376
84400.0,0.61827631,49450.0,232.36999999999992,2.39e-06,0.0012464,0.09424401,5403.3,21.0,12.654000000000002,0.0,-1.0,0.0,10:09,01-02-2026,400357
84600.0,0.61870639,52931.0,254.313,2.25e-06,0.00120978,0.09169719,5603.3,0.0,3.269,1.038e-05,-0.99138962,0.53496119,10:09,01-02-2026,438346
84800.0,1.22560691,121025.0,255.27700000000004,3.44e-06,0.00212766,0.15340431,5803.3,10.0,2.073,0.0,-1.0,0.0,10:09,01-02-2026,477406
